vehicle/0/_id,vehicle/0/_x,vehicle/0/_y,vehicle/0/_angle,vehicle/0/_type,vehicle/0/_speed,vehicle/0/_pos,vehicle/0/_lane,vehicle/0/_slope,person/0/_id,person/0/_x,person/0/_y,person/0/_angle,person/0/_speed,person/0/_pos,person/0/_edge,person/0/_slope,person/0/_type,container/_id,container/_x,container/_y,container/_angle,container/_speed,container/_pos,container/_edge,container/_slope,container/_type,_time,person/1/_id,person/1/_x,person/1/_y,person/1/_angle,person/1/_speed,person/1/_pos,person/1/_edge,person/1/_slope,person/1/_type,person/2/_id,person/2/_x,person/2/_y,person/2/_angle,person/2/_speed,person/2/_pos,person/2/_edge,person/2/_slope,person/2/_type,vehicle/1/_id,vehicle/1/_x,vehicle/1/_y,vehicle/1/_angle,vehicle/1/_type,vehicle/1/_speed,vehicle/1/_pos,vehicle/1/_lane,vehicle/1/_slope,person/3/_id,person/3/_x,person/3/_y,person/3/_angle,person/3/_speed,person/3/_pos,person/3/_edge,person/3/_slope,person/3/_type,person/4/_id,person/4/_x,person/4/_y,person/4/_angle,person/4/_speed,person/4/_pos,person/4/_edge,person/4/_slope,person/4/_type,person/5/_id,person/5/_x,person/5/_y,person/5/_angle,person/5/_speed,person/5/_pos,person/5/_edge,person/5/_slope,person/5/_type,vehicle/2/_id,vehicle/2/_x,vehicle/2/_y,vehicle/2/_angle,vehicle/2/_type,vehicle/2/_speed,vehicle/2/_pos,vehicle/2/_lane,vehicle/2/_slope,vehicle/3/_id,vehicle/3/_x,vehicle/3/_y,vehicle/3/_angle,vehicle/3/_type,vehicle/3/_speed,vehicle/3/_pos,vehicle/3/_lane,vehicle/3/_slope,vehicle/4/_id,vehicle/4/_x,vehicle/4/_y,vehicle/4/_angle,vehicle/4/_type,vehicle/4/_speed,vehicle/4/_pos,vehicle/4/_lane,vehicle/4/_slope,vehicle/5/_id,vehicle/5/_x,vehicle/5/_y,vehicle/5/_angle,vehicle/5/_type,vehicle/5/_speed,vehicle/5/_pos,vehicle/5/_lane,vehicle/5/_slope,vehicle/6/_id,vehicle/6/_x,vehicle/6/_y,vehicle/6/_angle,vehicle/6/_type,vehicle/6/_speed,vehicle/6/_pos,vehicle/6/_lane,vehicle/6/_slope
t_0,-98.30,-3.70,90.00,DEFAULT_BIKETYPE,0.00,1.70,-E2_1,0.00,p_0,-3.52,-100.00,0.06,0.00,92.29,E00,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-97.66,-3.70,90.00,DEFAULT_BIKETYPE,0.64,2.34,-E2_1,0.00,p_0,-3.52,-98.93,0.06,1.07,91.22,E00,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-96.42,-3.70,90.00,DEFAULT_BIKETYPE,1.25,3.58,-E2_1,0.00,p_0,-3.52,-97.81,0.06,1.12,90.10,E00,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-94.50,-3.70,90.00,DEFAULT_BIKETYPE,1.91,5.50,-E2_1,0.00,p_0,-3.52,-96.52,0.06,1.29,88.81,E00,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-91.42,-3.70,90.00,DEFAULT_BIKETYPE,3.09,8.58,-E2_1,0.00,p_0,-3.52,-95.35,0.06,1.18,87.64,E00,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-87.21,-3.70,90.00,DEFAULT_BIKETYPE,4.21,12.79,-E2_1,0.00,p_2,-4.80,100.00,179.94,0.00,0.00,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,5.00,p_0,-3.51,-94.20,0.06,1.15,86.49,E00,0.00,DEFAULT_PEDTYPE,p_1,100.00,-4.52,270.00,0.00,93.21,E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-82.23,-3.70,90.00,DEFAULT_BIKETYPE,4.99,17.77,-E2_1,0.00,p_2,-4.80,98.51,179.94,1.49,1.49,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,6.00,p_0,-3.51,-93.09,0.06,1.11,85.38,E00,0.00,DEFAULT_PEDTYPE,p_1,98.67,-4.52,270.00,1.33,91.88,E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-76.84,-3.70,90.00,DEFAULT_BIKETYPE,5.38,23.16,-E2_1,0.00,p_2,-4.80,97.17,179.94,1.34,2.83,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,7.00,p_0,-3.51,-91.98,0.06,1.11,84.27,E00,0.00,DEFAULT_PEDTYPE,p_1,97.26,-4.52,270.00,1.40,90.47,E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-71.21,-3.70,90.00,DEFAULT_BIKETYPE,5.64,28.79,-E2_1,0.00,p_2,-4.80,95.87,179.94,1.30,4.13,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,8.00,p_0,-3.51,-90.80,0.06,1.18,83.09,E00,0.00,DEFAULT_PEDTYPE,p_1,95.99,-4.52,270.00,1.28,89.20,E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-65.68,-3.70,90.00,DEFAULT_BIKETYPE,5.53,34.32,-E2_1,0.00,p_2,-4.79,94.53,179.94,1.33,5.47,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,9.00,p_0,-3.51,-89.56,0.06,1.23,81.85,E00,0.00,DEFAULT_PEDTYPE,p_1,94.60,-4.52,270.00,1.39,87.81,E1,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-60.25,-3.70,90.00,DEFAULT_BIKETYPE,5.43,39.75,-E2_1,0.00,p_2,-4.79,93.29,179.94,1.24,6.71,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,10.00,p_0,-3.51,-88.34,0.06,1.22,80.63,E00,0.00,DEFAULT_PEDTYPE,p_1,93.39,-4.52,270.00,1.21,86.60,E1,0.00,DEFAULT_PEDTYPE,t_1,1.60,-94.90,0.06,DEFAULT_VEHTYPE,0.00,5.10,-E0_1,0.00,p_3,100.00,-4.52,270.00,0.00,93.21,E1,0.00,DEFAULT_PEDTYPE,p_4,-100.00,4.52,90.00,0.00,93.39,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-54.86,-3.70,90.00,DEFAULT_BIKETYPE,5.39,45.14,-E2_1,0.00,p_2,-4.79,91.80,179.94,1.49,8.20,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,11.00,p_0,-3.51,-87.17,0.06,1.17,79.46,E00,0.00,DEFAULT_PEDTYPE,p_1,92.07,-4.52,270.00,1.32,85.28,E1,0.00,DEFAULT_PEDTYPE,t_1,1.61,-92.65,0.06,DEFAULT_VEHTYPE,2.25,7.35,-E0_1,0.00,p_3,98.99,-4.52,270.00,1.01,92.20,E1,0.00,DEFAULT_PEDTYPE,p_4,-98.82,4.52,90.00,1.18,92.21,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-49.26,-3.70,90.00,DEFAULT_BIKETYPE,5.60,50.74,-E2_1,0.00,p_2,-4.79,90.55,179.94,1.26,9.45,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,12.00,p_0,-3.51,-86.10,0.06,1.07,78.39,E00,0.00,DEFAULT_PEDTYPE,p_1,90.78,-4.52,270.00,1.29,83.99,E1,0.00,DEFAULT_PEDTYPE,t_1,1.61,-88.54,0.06,DEFAULT_VEHTYPE,4.11,11.46,-E0_1,0.00,p_3,97.96,-4.52,270.00,1.03,91.17,E1,0.00,DEFAULT_PEDTYPE,p_4,-97.44,4.52,90.00,1.38,90.83,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-43.68,-3.70,90.00,DEFAULT_BIKETYPE,5.58,56.32,-E2_1,0.00,p_2,-4.79,89.05,179.94,1.49,10.95,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,13.00,p_0,-3.51,-84.88,0.06,1.22,77.17,E00,0.00,DEFAULT_PEDTYPE,p_1,89.59,-4.52,270.00,1.19,82.80,E1,0.00,DEFAULT_PEDTYPE,t_1,1.62,-82.48,0.06,DEFAULT_VEHTYPE,6.06,17.52,-E0_1,0.00,p_3,96.85,-4.52,270.00,1.12,90.06,E1,0.00,DEFAULT_PEDTYPE,p_4,-96.26,4.52,90.00,1.17,89.65,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-37.96,-3.70,90.00,DEFAULT_BIKETYPE,5.71,62.04,-E2_1,0.00,p_2,-4.79,87.56,179.94,1.49,12.44,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,14.00,p_0,-3.50,-83.75,0.06,1.12,76.04,E00,0.00,DEFAULT_PEDTYPE,p_1,88.28,-4.52,270.00,1.31,81.49,E1,0.00,DEFAULT_PEDTYPE,t_1,1.63,-73.83,0.06,DEFAULT_VEHTYPE,8.65,26.17,-E0_1,0.00,p_3,95.72,-4.52,270.00,1.12,88.93,E1,0.00,DEFAULT_PEDTYPE,p_4,-94.85,4.52,90.00,1.42,88.24,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-32.64,-3.70,90.00,DEFAULT_BIKETYPE,5.33,67.36,-E2_1,0.00,p_2,-4.79,86.18,179.94,1.38,13.82,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,15.00,p_0,-3.50,-82.70,0.06,1.05,74.99,E00,0.00,DEFAULT_PEDTYPE,p_1,86.95,-4.52,270.00,1.33,80.16,E1,0.00,DEFAULT_PEDTYPE,t_1,1.64,-63.63,0.06,DEFAULT_VEHTYPE,10.20,36.37,-E0_1,0.00,p_3,94.62,-4.52,270.00,1.10,87.83,E1,0.00,DEFAULT_PEDTYPE,p_4,-93.44,4.52,90.00,1.40,86.83,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-26.77,-3.70,90.00,DEFAULT_BIKETYPE,5.87,73.23,-E2_1,0.00,p_2,-4.79,84.85,179.94,1.33,15.15,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,16.00,p_0,-3.50,-81.46,0.06,1.24,73.75,E00,0.00,DEFAULT_PEDTYPE,p_1,85.78,-4.52,270.00,1.18,78.99,E1,0.00,DEFAULT_PEDTYPE,t_1,1.65,-52.03,0.06,DEFAULT_VEHTYPE,11.60,47.97,-E0_1,0.00,p_3,93.49,-4.52,270.00,1.13,86.70,E1,0.00,DEFAULT_PEDTYPE,p_4,-92.18,4.52,90.00,1.26,85.57,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-20.99,-3.70,90.00,DEFAULT_BIKETYPE,5.78,79.01,-E2_1,0.00,p_2,-4.78,83.56,179.94,1.29,16.44,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,17.00,p_0,-3.50,-80.31,0.06,1.15,72.60,E00,0.00,DEFAULT_PEDTYPE,p_1,84.57,-4.52,270.00,1.21,77.78,E1,0.00,DEFAULT_PEDTYPE,t_1,1.66,-39.03,0.06,DEFAULT_VEHTYPE,13.00,60.97,-E0_1,0.00,p_3,92.55,-4.52,270.00,0.94,85.76,E1,0.00,DEFAULT_PEDTYPE,p_4,-91.01,4.52,90.00,1.17,84.40,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-15.40,-3.70,90.00,DEFAULT_BIKETYPE,5.60,84.60,-E2_1,0.00,p_2,-4.78,82.15,179.94,1.41,17.85,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,18.00,p_0,-3.50,-79.14,0.06,1.17,71.43,E00,0.00,DEFAULT_PEDTYPE,p_1,83.33,-4.52,270.00,1.24,76.54,E1,0.00,DEFAULT_PEDTYPE,t_1,1.67,-25.19,0.06,DEFAULT_VEHTYPE,13.83,74.81,-E0_1,0.00,p_3,91.43,-4.52,270.00,1.12,84.64,E1,0.00,DEFAULT_PEDTYPE,p_4,-89.84,4.52,90.00,1.18,83.23,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-9.99,-3.70,90.00,DEFAULT_BIKETYPE,5.41,90.01,-E2_1,0.00,p_2,-4.78,80.70,179.94,1.45,19.30,E0,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,19.00,p_0,-3.50,-78.00,0.06,1.14,70.29,E00,0.00,DEFAULT_PEDTYPE,p_1,81.97,-4.52,270.00,1.36,75.18,E1,0.00,DEFAULT_PEDTYPE,t_1,1.68,-15.64,0.06,DEFAULT_VEHTYPE,9.55,84.36,-E0_1,0.00,p_3,90.28,-4.52,270.00,1.15,83.49,E1,0.00,DEFAULT_PEDTYPE,p_4,-88.46,4.52,90.00,1.37,81.85,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,-4.48,-3.70,90.00,DEFAULT_BIKETYPE,5.52,2.13,:J2_10_0,0.00,p_5,3.52,100.00,179.94,0.00,92.29,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,20.00,p_2,-4.78,79.36,179.94,1.34,20.64,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.50,-76.94,0.06,1.06,69.23,E00,0.00,DEFAULT_PEDTYPE,t_1,1.69,-10.59,0.06,DEFAULT_VEHTYPE,5.05,89.41,-E0_1,0.00,p_1,80.58,-4.52,270.00,1.38,73.79,E1,0.00,DEFAULT_PEDTYPE,p_3,89.17,-4.52,270.00,1.11,82.38,E1,0.00,DEFAULT_PEDTYPE,p_4,-87.30,4.52,90.00,1.16,80.69,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,1.14,-3.70,90.00,DEFAULT_BIKETYPE,5.62,7.75,:J2_10_0,0.00,p_5,3.52,98.85,179.94,1.15,91.14,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,21.00,p_2,-4.78,77.95,179.94,1.41,22.05,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.50,-75.66,0.06,1.28,67.95,E00,0.00,DEFAULT_PEDTYPE,t_1,1.70,-7.61,0.19,DEFAULT_VEHTYPE,2.98,0.10,:J2_5_1,0.00,p_1,79.34,-4.52,270.00,1.24,72.55,E1,0.00,DEFAULT_PEDTYPE,p_3,88.06,-4.52,270.00,1.11,81.27,E1,0.00,DEFAULT_PEDTYPE,p_4,-85.90,4.52,90.00,1.40,79.29,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,6.67,-3.70,90.00,DEFAULT_BIKETYPE,5.53,13.28,:J2_10_0,0.00,p_5,3.52,97.64,179.94,1.21,89.93,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,22.00,p_2,-4.78,76.46,179.94,1.49,23.54,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.50,-74.54,0.06,1.12,66.83,E00,0.00,DEFAULT_PEDTYPE,t_1,1.79,-6.88,1.19,DEFAULT_VEHTYPE,0.74,0.84,:J2_5_1,0.00,p_1,78.03,-4.52,270.00,1.30,71.24,E1,0.00,DEFAULT_PEDTYPE,p_3,86.98,-4.52,270.00,1.09,80.19,E1,0.00,DEFAULT_PEDTYPE,p_4,-84.51,4.52,90.00,1.39,77.90,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,12.07,-3.70,90.00,DEFAULT_BIKETYPE,5.40,5.28,E1_1,0.00,p_5,3.52,96.51,179.94,1.13,88.81,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,23.00,p_2,-4.78,75.16,179.94,1.30,24.84,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-73.40,0.06,1.14,65.69,E00,0.00,DEFAULT_PEDTYPE,t_1,2.18,-4.70,5.72,DEFAULT_VEHTYPE,2.23,3.07,:J2_5_1,0.00,p_1,76.74,-4.52,270.00,1.29,69.95,E1,0.00,DEFAULT_PEDTYPE,p_3,85.94,-4.52,270.00,1.04,79.15,E1,0.00,DEFAULT_PEDTYPE,p_4,-83.30,4.52,90.00,1.21,76.69,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,17.75,-3.70,90.00,DEFAULT_BIKETYPE,5.68,10.96,E1_1,0.00,p_5,3.52,95.39,179.94,1.13,87.68,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,24.00,p_2,-4.77,73.83,179.94,1.33,26.17,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-72.19,0.06,1.21,64.48,E00,0.00,DEFAULT_PEDTYPE,t_1,5.08,-1.89,41.52,DEFAULT_VEHTYPE,4.24,7.32,:J2_5_1,0.00,p_1,75.61,-4.52,270.00,1.13,68.82,E1,0.00,DEFAULT_PEDTYPE,p_3,84.79,-4.52,270.00,1.15,78.00,E1,0.00,DEFAULT_PEDTYPE,p_4,-81.93,4.52,90.00,1.36,75.32,E2,0.00,DEFAULT_PEDTYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,23.09,-3.70,90.00,DEFAULT_BIKETYPE,5.34,16.30,E1_1,0.00,p_5,3.53,94.37,179.94,1.02,86.66,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,25.00,p_2,-4.77,72.36,179.94,1.47,27.64,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-71.05,0.06,1.14,63.34,E00,0.00,DEFAULT_PEDTYPE,t_1,10.66,-1.60,87.81,DEFAULT_VEHTYPE,5.60,3.87,E1_2,0.00,p_1,74.47,-4.52,270.00,1.14,67.68,E1,0.00,DEFAULT_PEDTYPE,p_3,83.75,-4.52,270.00,1.04,76.96,E1,0.00,DEFAULT_PEDTYPE,p_4,-80.60,4.52,90.00,1.33,73.99,E2,0.00,DEFAULT_PEDTYPE,t_2,-94.90,-1.60,90.00,DEFAULT_VEHTYPE,0.00,5.10,-E2_2,0.00,t_3,-1.60,94.90,179.94,DEFAULT_VEHTYPE,0.00,5.10,E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,28.48,-3.70,90.00,DEFAULT_BIKETYPE,5.40,21.69,E1_1,0.00,p_5,3.53,93.25,179.94,1.12,85.54,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,26.00,p_2,-4.77,71.07,179.94,1.29,28.93,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-69.97,0.06,1.08,62.27,E00,0.00,DEFAULT_PEDTYPE,t_1,18.62,-1.60,90.00,DEFAULT_VEHTYPE,7.96,11.83,E1_2,0.00,p_1,73.22,-4.52,270.00,1.24,66.43,E1,0.00,DEFAULT_PEDTYPE,p_3,82.82,-4.52,270.00,0.93,76.03,E1,0.00,DEFAULT_PEDTYPE,p_4,-79.24,4.52,90.00,1.37,72.63,E2,0.00,DEFAULT_PEDTYPE,t_2,-92.35,-1.60,90.00,DEFAULT_VEHTYPE,2.55,7.65,-E2_2,0.00,t_3,-1.59,93.58,179.94,DEFAULT_VEHTYPE,1.32,6.42,E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,33.92,-3.70,90.00,DEFAULT_BIKETYPE,5.44,27.13,E1_1,0.00,p_5,3.53,92.11,179.94,1.15,84.40,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,27.00,p_2,-4.77,69.69,179.94,1.38,30.31,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-68.85,0.06,1.12,61.15,E00,0.00,DEFAULT_PEDTYPE,t_1,27.94,-1.60,90.00,DEFAULT_VEHTYPE,9.33,21.15,E1_2,0.00,p_1,71.85,-4.52,270.00,1.37,65.06,E1,0.00,DEFAULT_PEDTYPE,p_3,81.78,-4.52,270.00,1.05,74.99,E1,0.00,DEFAULT_PEDTYPE,p_4,-77.98,4.52,90.00,1.26,71.37,E2,0.00,DEFAULT_PEDTYPE,t_2,-87.27,-1.60,90.00,DEFAULT_VEHTYPE,5.08,12.73,-E2_2,0.00,t_3,-1.59,90.38,179.94,DEFAULT_VEHTYPE,3.20,9.62,E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,39.51,-3.70,90.00,DEFAULT_BIKETYPE,5.59,32.72,E1_1,0.00,p_5,3.53,90.95,179.94,1.16,83.24,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,28.00,p_2,-4.77,68.42,179.94,1.27,31.58,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-67.74,0.06,1.12,60.03,E00,0.00,DEFAULT_PEDTYPE,t_1,38.89,-1.60,90.00,DEFAULT_VEHTYPE,10.94,32.10,E1_2,0.00,p_1,70.48,-4.52,270.00,1.37,63.69,E1,0.00,DEFAULT_PEDTYPE,p_3,80.79,-4.52,270.00,0.99,74.00,E1,0.00,DEFAULT_PEDTYPE,p_4,-76.56,4.52,90.00,1.41,69.95,E2,0.00,DEFAULT_PEDTYPE,t_2,-80.19,-1.60,90.00,DEFAULT_VEHTYPE,7.07,19.81,-E2_2,0.00,t_3,-1.59,85.16,179.94,DEFAULT_VEHTYPE,5.22,14.84,E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,45.18,-3.70,90.00,DEFAULT_BIKETYPE,5.67,38.39,E1_1,0.00,p_5,3.53,89.81,179.94,1.14,82.10,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,29.00,p_2,-4.77,67.18,179.94,1.24,32.82,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-66.56,0.06,1.18,58.85,E00,0.00,DEFAULT_PEDTYPE,t_1,51.56,-1.60,90.00,DEFAULT_VEHTYPE,12.67,44.77,E1_2,0.00,p_1,69.09,-4.52,270.00,1.39,62.30,E1,0.00,DEFAULT_PEDTYPE,p_3,79.72,-4.52,270.00,1.06,72.93,E1,0.00,DEFAULT_PEDTYPE,p_4,-75.31,4.52,90.00,1.26,68.70,E2,0.00,DEFAULT_PEDTYPE,t_2,-70.94,-1.60,90.00,DEFAULT_VEHTYPE,9.25,29.06,-E2_2,0.00,t_3,-1.58,78.26,179.94,DEFAULT_VEHTYPE,6.90,21.74,E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_0,50.65,-3.70,90.00,DEFAULT_BIKETYPE,5.47,43.86,E1_1,0.00,p_5,3.53,88.78,179.94,1.02,81.08,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,30.00,p_2,-4.77,65.97,179.94,1.21,34.03,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.49,-65.29,0.06,1.26,57.59,E00,0.00,DEFAULT_PEDTYPE,t_1,65.01,-1.60,90.00,DEFAULT_VEHTYPE,13.45,58.22,E1_2,0.00,p_1,67.94,-4.52,270.00,1.15,61.15,E1,0.00,DEFAULT_PEDTYPE,p_3,78.65,-4.52,270.00,1.07,71.86,E1,0.00,DEFAULT_PEDTYPE,p_4,-74.05,4.52,90.00,1.26,67.44,E2,0.00,DEFAULT_PEDTYPE,t_2,-59.28,-1.60,90.00,DEFAULT_VEHTYPE,11.66,40.72,-E2_2,0.00,t_3,-1.57,69.07,179.94,DEFAULT_VEHTYPE,9.19,30.93,E0_1,0.00,t_4,94.90,1.60,270.00,DEFAULT_VEHTYPE,0.00,5.10,-E1_2,0.00,t_5,-94.90,-1.60,90.00,DEFAULT_VEHTYPE,0.00,5.10,-E2_2,0.00,,,,,,,,,
